location_name,longitude,latitude,acres,year,species_name,stagename,numberstocked,county,region
TIMBRE RIDGE LAKE,-82.381408,38.654313,97,2015,Rainbow Trout,Catchable,1007,LAWRENCE,SOUTHEAST
MONROE LAKE,-81.137885,39.818172,39,2015,Rainbow Trout,Catchable,1002,MONROE,SOUTHEAST
BARNESVILLE RESERVOIR #3,-81.160026,39.908518,93,2015,Rainbow Trout,Catchable,2514,BELMONT,SOUTHEAST
BELMONT LAKE,-81.008987,40.033671,109,2015,Rainbow Trout,Catchable,2989,BELMONT,SOUTHEAST
PETROS LAKE,-81.451687,40.754906,13,2015,Rainbow Trout,Catchable,1005,STARK,NORTHEAST
WOLF RUN LAKE,-81.54818,39.790673,208,2015,Rainbow Trout,Catchable,3131,NOBLE,SOUTHEAST
QUARRY PARK,,,10,2015,Rainbow Trout,Catchable,1015,FRANKLIN,CENTRAL
MT. GILEAD LAKE,-82.817123,40.54925,16,2015,Rainbow Trout,Catchable,722,MORROW,CENTRAL
SWANTON WATERWORKS RESERVOIR,-83.873831,41.56889,20,2015,Rainbow Trout,Catchable,1016,LUCAS,NORTHWEST
HINCKLEY LAKE,-81.720128,41.226454,80,2015,Rainbow Trout,Catchable,2698,MEDINA,NORTHEAST
SHADOW LAKE,,,4,2015,Rainbow Trout,Catchable,703,CUYAHOGA,NORTHEAST
WESTLAKE RECREATION CENTER POND,,,,2015,Rainbow Trout,Catchable,721,CUYAHOGA,NORTHEAST
FORKED RUN LAKE,-81.767632,39.091778,110,2015,Rainbow Trout,Catchable,2750,MEIGS,SOUTHEAST
CALDWELL LAKE,-82.95422,39.229887,10,2015,Rainbow Trout,Catchable,754,ROSS,SOUTHEAST
LAKE ALMA,-82.517937,39.144467,68,2015,Rainbow Trout,Catchable,756,VINTON,SOUTHEAST
ROCKY FORK LAKE,-83.439915,39.185034,1953,2015,Rainbow Trout,Catchable,1631,HIGHLAND,SOUTHWEST
FOUNDATION PARK,-82.491647,40.386537,7,2015,Rainbow Trout,Catchable,1051,KNOX,CENTRAL
WHITE STAR QUARRY,-83.318687,41.371424,16,2015,Rainbow Trout,Catchable,1500,SANDUSKY,NORTHWEST
DOW LAKE,-82.017642,39.335373,172,2015,Rainbow Trout,Catchable,3012,ATHENS,SOUTHEAST
SYCAMORE STATE PARK POND,,,,2015,Rainbow Trout,Catchable,820,MONTGOMERY,SOUTHWEST
ANTRIM LAKE,-83.033796,40.077248,43,2015,Rainbow Trout,Catchable,2291,FRANKLIN,CENTRAL
ROSE LAKE,-82.537895,39.42491,21,2015,Rainbow Trout,Catchable,1697,HOCKING,SOUTHEAST
CENCI PARK LAKE,-82.607983,39.707059,9,2015,Rainbow Trout,Catchable,518,FAIRFIELD,CENTRAL
HERITAGE PARK,,,5,2015,Rainbow Trout,Catchable,801,FRANKLIN,CENTRAL
NORWALK RESERVOIR #1,-82.589899,41.238347,32,2015,Rainbow Trout,Catchable,1024,HURON,NORTHWEST
CROSS ROADS INDUSTRIAL PONDS,,,12,2015,Rainbow Trout,Catchable,704,CRAWFORD,NORTHWEST
DELTA RESERVOIR #2,-84.013367,41.59118,52,2015,Rainbow Trout,Catchable,2051,FULTON,NORTHWEST
SCHOONOVER LAKE,-84.095553,40.750691,23,2015,Rainbow Trout,Catchable,1002,ALLEN,NORTHWEST
FOREST HILL POND,,,6,2015,Rainbow Trout,Catchable,501,CUYAHOGA,NORTHEAST
JEFFERSON LAKE,-80.794249,40.460666,20,2015,Rainbow Trout,Catchable,2519,JEFFERSON,NORTHEAST
PAINESVILLE RECREATION PARK POND,,,,2015,Rainbow Trout,Catchable,501,LAKE,NORTHEAST
STONELICK LAKE,-84.084333,39.216022,161,2015,Rainbow Trout,Catchable,2904,CLERMONT,SOUTHWEST
PUNDERSON LAKE,-81.210446,41.460767,80,2015,Rainbow Trout,Catchable,2517,GEAUGA,NORTHEAST
LITTLE TURTLE POND,,,3,2015,Rainbow Trout,Catchable,2525,SUMMIT,NORTHEAST
SILVER CREEK LAKE,-81.683129,40.993561,46,2015,Rainbow Trout,Catchable,2506,SUMMIT,NORTHEAST
VETERAN'S PARK POND,,,34,2015,Rainbow Trout,Catchable,2002,LAKE,NORTHEAST
VESUVIUS LAKE,-82.630439,38.606473,106,2015,Rainbow Trout,Catchable,2652,LAWRENCE,SOUTHEAST
SHELBY RESERVOIR #3,-82.652779,40.909478,51,2015,Rainbow Trout,Catchable,2005,RICHLAND,NORTHEAST
MILL CREEK LAKE,-80.674613,41.098026,36,2015,Rainbow Trout,Catchable,2513,MAHONING,NORTHEAST
JACKSON CITY RESERVOIR,-82.684611,39.056465,162,2015,Rainbow Trout,Catchable,2604,JACKSON,SOUTHEAST
JACKSON CITY RESERVOIR,-82.684611,39.056465,162,2015,Rainbow Trout,Catchable,418,JACKSON,SOUTHEAST
PEARSON METROPARK PONDS,-83.441404,41.638804,2,2015,Rainbow Trout,Catchable,1266,LUCAS,NORTHWEST
VAN WERT RESERVOIR #2,,,100,2015,Rainbow Trout,Catchable,2010,VAN WERT,NORTHWEST
LIMA LAKE,-84.050626,40.757473,87,2015,Rainbow Trout,Catchable,1317,ALLEN,NORTHWEST
DAVIS LAKE,,,,2015,Rainbow Trout,Catchable,512,AUGLAIZE,NORTHWEST
BERLIN LAKE,-81.002592,41.046758,3132,2015,Walleye,Fry,1440223,PORTAGE,NORTHEAST
BERLIN LAKE,-81.002592,41.046758,3132,2015,Walleye,Fry,1691777,PORTAGE,NORTHEAST
CAESAR CREEK LAKE,-84.061277,39.484992,2806,2015,Saugeye,Fry,2806011,WARREN,SOUTHWEST
DEER CREEK LAKE,-83.244914,39.605639,1301,2015,Saugeye,Fry,650000,PICKAWAY,CENTRAL
MOSQUITO LAKE,-80.758136,41.300057,7204,2015,Walleye,Fry,550000,TRUMBULL,NORTHEAST
DILLON LAKE,-82.082083,39.990866,1279,2015,Saugeye,Fry,350643,MUSKINGUM,SOUTHEAST
TAWAWA LAKE,-84.139386,40.287657,4,2015,Rainbow Trout,Catchable,1006,SHELBY,NORTHWEST
LAMBERJACK LAKE,-83.432109,41.158345,32,2015,Rainbow Trout,Catchable,1160,HANCOCK,NORTHWEST
MCKARNS LAKE,-84.655914,41.556948,40,2015,Rainbow Trout,Catchable,2918,WILLIAMS,NORTHWEST
PIEDMONT LAKE,-81.213162,40.190368,2370,2015,Saugeye,Fry,2377360,HARRISON,NORTHEAST
CLENDENING LAKE,-81.276497,40.268967,1702,2015,Saugeye,Fry,1166980,HARRISON,NORTHEAST
MOSQUITO LAKE,-80.758136,41.300057,7204,2015,Walleye,Fry,5838900,TRUMBULL,NORTHEAST
COLD CREEK (LAKE ERIE),,,,2015,Rainbow Trout,Catchable,6285,,
YOCTANGEE PARK LAKE,,,6,2015,Rainbow Trout,Catchable,750,ROSS,SOUTHEAST
ASHLEY UPGROUND RESERVOIR,-82.943834,40.407358,5,2015,Rainbow Trout,Catchable,500,#N/A,#N/A
SUNBURY UPGROUND RESERVOIR #1,-82.855933,40.247931,7,2015,Rainbow Trout,Catchable,525,#N/A,#N/A
TURKEY CREEK LAKE,-83.189347,38.733354,49,2015,Rainbow Trout,Catchable,2704,SCIOTO,SOUTHEAST
VERMILION RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,8586,,
VERMILION RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,8728,,
VERMILION RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,8735,,
EAST HARBOR STATE PARK POND,,,2,2015,Rainbow Trout,Catchable,530,OTTAWA,NORTHWEST
OHIO CANAL LOCK #4,-81.583218,40.877966,2,2015,Rainbow Trout,Catchable,2996,STARK,NORTHEAST
MOSQUITO LAKE,-80.758136,41.300057,7204,2015,Walleye,Fry,3639440,TRUMBULL,NORTHEAST
OLANDER LAKE,-83.709372,41.691181,24,2015,Rainbow Trout,Catchable,2999,LUCAS,NORTHWEST
CHAGRIN RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9890,,
CHAGRIN RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9990,,
CHAGRIN RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9870,,
CHAGRIN RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9857,,
GRAND RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,6627,,
GRAND RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9923,,
GRAND RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9983,,
ROCKY RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9705,,
ROCKY RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9963,,
VERMILION RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,10385,,
VERMILION RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,10213,,
ROCKY RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,10316,,
ROCKY RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,10350,,
VERMILION RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,8428,,
ROCKY RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9551,,
ROCKY RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9659,,
ROCKY RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9608,,
GRAND RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9923,,
GRAND RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9806,,
GRAND RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9865,,
EAST FORK LAKE,-84.151688,39.022284,2107,2015,Muskellunge,Fry,34643,CLERMONT,SOUTHWEST
GRAND RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9800,,
CHAGRIN RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9877,,
CHAGRIN RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9818,,
CHAGRIN RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9917,,
CHAGRIN RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9956,,
ROCKY RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9908,,
CHAGRIN RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9910,,
ROCKY RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,10865,,
GRAND RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,11574,,
BRESLER RESERVOIR,-84.229082,40.73066,582,2015,Yellow Perch,Fry,1100000,ALLEN,NORTHWEST
WILLIAMS RESERVOIR,,,640,2015,Yellow Perch,Fry,1300000,ALLEN,NORTHWEST
FREMONT RESERVOIR,,,100,2015,Yellow Perch,Fry,200000,SANDUSKY,NORTHWEST
RILEY RESERVOIR,-82.933241,40.827245,31,2015,Yellow Perch,Fry,50000,CRAWFORD,NORTHWEST
DEFIANCE RESERVOIR,-84.395332,41.2679,73,2015,Yellow Perch,Fry,70000,DEFIANCE,NORTHWEST
DELPHOS-GILLMOR RESERVOIR,-84.363995,40.877874,49,2015,Yellow Perch,Fry,50000,VAN WERT,NORTHWEST
MARYSVILLE UPGROUND RESERVOIR,-83.397411,40.263621,155,2015,Yellow Perch,Fry,160000,UNION,CENTRAL
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,2015,Yellow Perch,Fry,1300000,MERCER,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,2015,Yellow Perch,Fry,3300000,MERCER,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,2015,Yellow Perch,Fry,3360000,MERCER,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,2015,Yellow Perch,Fry,3300000,MERCER,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,2015,Yellow Perch,Fry,3050000,MERCER,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,2015,Yellow Perch,Fry,2600000,MERCER,NORTHWEST
GRAND RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9203,,
EYMAN PARK,,,4,2015,Rainbow Trout,Catchable,1002,FAYETTE,SOUTHWEST
EAST FORK LAKE,-84.151688,39.022284,2107,2015,Muskellunge,Fry,24610,CLERMONT,SOUTHWEST
DELPHOS-GILLMOR RESERVOIR,-84.363995,40.877874,49,2015,Saugeye,Fry,50970,VAN WERT,NORTHWEST
WAUSEON RESERVOIR #2,-84.149402,41.511667,50,2015,Saugeye,Fry,50970,FULTON,NORTHWEST
PAULDING RESERVOIR,-84.591437,41.124255,67,2015,Saugeye,Fry,67960,PAULDING,NORTHWEST
DEFIANCE RESERVOIR,-84.395332,41.2679,73,2015,Saugeye,Fry,73057,DEFIANCE,NORTHWEST
HOOVER RESERVOIR,-82.881928,40.108163,2884,2015,Saugeye,Fry,2895880,FRANKLIN,CENTRAL
GIERTZ LAKE,-83.55992,41.030365,5,2015,Rainbow Trout,Catchable,2018,HANCOCK,NORTHWEST
AEP RECREATION LAND,,,,2015,Channel Catfish,Catchable,267,,
CONNEAUT CREEK (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9537,,
CONNEAUT CREEK (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9455,,
CONNEAUT CREEK (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,8399,,
CONNEAUT CREEK (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9538,,
CONNEAUT CREEK (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9452,,
CONNEAUT CREEK (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9588,,
SHAWNEE STATE FOREST PONDS,,,,2015,Channel Catfish,Yearling,425,SCIOTO,SOUTHEAST
PINE LAKE,-80.634366,40.899662,484,2015,Channel Catfish,Catchable,505,MAHONING,NORTHEAST
CALDWELL LAKE,-82.95422,39.229887,10,2015,Channel Catfish,Catchable,500,ROSS,SOUTHEAST
AEP RECREATION LAND,,,,2015,Channel Catfish,Catchable,835,,
ATWOOD LAKE,-81.285772,40.526523,1563,2015,Saugeye,Fry,1569975,TUSCARAWAS,NORTHEAST
LAKE LORAMIE,-84.362362,40.363606,869,2015,Saugeye,Fry,2135525,SHELBY,NORTHWEST
EAST FORK LAKE,-84.151688,39.022284,2107,2015,Muskellunge,Fry,214875,CLERMONT,SOUTHWEST
CONNEAUT CREEK (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9796,,
CONNEAUT CREEK (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9915,,
GRAND RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,3157,,
CHAGRIN RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,1000,,
VERMILION RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,5046,,
CONNEAUT CREEK (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,9186,,
VERMILION RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,5028,,
ROCKY RIVER (LAKE ERIE),,,,2015,Steelhead Trout,Yearling,1854,,
EAST FORK LAKE,-84.151688,39.022284,2107,2015,Muskellunge,Fry,16553,CLERMONT,SOUTHWEST
EAST FORK LAKE,-84.151688,39.022284,2107,2015,Hybrid-Striped Bass,Fry,1000000,CLERMONT,SOUTHWEST
EAST FORK LAKE,-84.151688,39.022284,2107,2015,Muskellunge,Fry,2136,CLERMONT,SOUTHWEST
LAKE LOGAN,-82.450711,39.534263,333,2015,Saugeye,Fingerlings,40943,HOCKING,SOUTHEAST
LAKE RUPERT,-82.520714,39.176466,327,2015,Saugeye,Fingerlings,33814,VINTON,SOUTHEAST
COLD CREEK (LAKE ERIE),,,,2015,Rainbow Trout,Catchable,1745,,
OHIO / ERIE CANAL,,,,2015,Rainbow Trout,Catchable,2114,,
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,2015,Yellow Perch,Fingerlings,111230,MERCER,NORTHWEST
SENECA LAKE,-81.438174,39.924472,3587,2015,Saugeye,Fingerlings,347694,NOBLE,SOUTHEAST
SENECA LAKE,-81.438174,39.924472,3587,2015,Saugeye,Fingerlings,11496,NOBLE,SOUTHEAST
ALUM CREEK LAKE,-82.963793,40.184249,3331,2015,Saugeye,Fingerlings,274139,DELAWARE,CENTRAL
FINDLAY RESERVOIR #2,-83.571596,41.010014,644,2015,Yellow Perch,Fingerlings,165063,HANCOCK,NORTHWEST
FINDLAY RESERVOIR #1,-83.565485,41.008315,186,2015,Yellow Perch,Fingerlings,48820,HANCOCK,NORTHWEST
METZGER RESERVOIR,-84.055351,40.741409,157,2015,Yellow Perch,Fingerlings,41497,ALLEN,NORTHWEST
FERGUSON RESERVOIR,-84.044266,40.732342,308,2015,Yellow Perch,Fingerlings,67128,ALLEN,NORTHWEST
FERGUSON RESERVOIR,-84.044266,40.732342,308,2015,Yellow Perch,Fingerlings,11849,ALLEN,NORTHWEST
VAN WERT RESERVOIR #1,-84.579849,40.849321,61,2015,Yellow Perch,Fingerlings,16595,VAN WERT,NORTHWEST
WASHINGTON COURT HOUSE UPGROUND,-83.459111,39.55187,36,2015,Yellow Perch,Fingerlings,20924,FAYETTE,SOUTHWEST
MARYSVILLE UPGROUND RESERVOIR,-83.397411,40.263621,155,2015,Yellow Perch,Fingerlings,81530,UNION,CENTRAL
RACCOON CREEK RESERVOIR,-82.976303,41.28754,36,2015,Yellow Perch,Fingerlings,19052,SANDUSKY,NORTHWEST
COLD CREEK (LAKE ERIE),,,,2015,Rainbow Trout,Catchable,4633,,
COLD CREEK (LAKE ERIE),,,,2015,Rainbow Trout,Catchable,2852,,
COLD CREEK (LAKE ERIE),,,,2015,Rainbow Trout,Catchable,2691,,
NEW LONDON RESERVOIR,-82.419436,41.066138,212,2015,Yellow Perch,Fingerlings,91884,HURON,NORTHWEST
WILLARD RESERVOIR,-82.665177,41.057248,199,2015,Yellow Perch,Fingerlings,105183,HURON,NORTHWEST
SHELBY RESERVOIR #3,-82.652779,40.909478,51,2015,Yellow Perch,Fingerlings,26598,RICHLAND,NORTHEAST
POWERS RESERVOIR,-82.803509,40.721617,28,2015,Yellow Perch,Fingerlings,18135,CRAWFORD,NORTHWEST
WEST BRANCH RESERVOIR,-81.079412,41.155371,2621,2015,Walleye,Fingerlings,216830,PORTAGE,NORTHEAST
BRESLER RESERVOIR,-84.229082,40.73066,582,2015,Walleye,Fingerlings,60207,ALLEN,NORTHWEST
FERGUSON RESERVOIR,-84.044266,40.732342,308,2015,Walleye,Fingerlings,31537,ALLEN,NORTHWEST
FINDLAY RESERVOIR #1,-83.565485,41.008315,186,2015,Walleye,Fingerlings,20069,HANCOCK,NORTHWEST
FINDLAY RESERVOIR #2,-83.571596,41.010014,644,2015,Walleye,Fingerlings,40138,HANCOCK,NORTHWEST
PLEASANT HILL LAKE,-82.324884,40.622857,783,2015,Saugeye,Fingerlings,78665,ASHLAND,NORTHEAST
LAKE LOGAN,-82.450711,39.534263,333,2015,Saugeye,Fingerlings,40943,HOCKING,SOUTHEAST
LAKE RUPERT,-82.520714,39.176466,327,2015,Saugeye,Fingerlings,33814,VINTON,SOUTHEAST
INDIAN LAKE,-83.875493,40.467488,5036,2015,Saugeye,Fingerlings,540426,LOGAN,CENTRAL
ALUM CREEK LAKE,-82.963793,40.184249,3331,2015,Saugeye,Fingerlings,59796,DELAWARE,CENTRAL
SALT FORK LAKE,-81.557065,40.104771,3060,2015,Saugeye,Fingerlings,214288,GUERNSEY,SOUTHEAST
O SHAUGHNESSY RESERVOIR,-83.125744,40.153344,896,2015,Saugeye,Fingerlings,63282,DELAWARE,CENTRAL
GRIGGS RESERVOIR,-83.093798,40.015646,387,2015,Saugeye,Fingerlings,27126,FRANKLIN,CENTRAL
PYMATUNING LAKE,-80.501181,41.516953,16349,2015,Walleye,Fingerlings,296365,ASHTABULA,NORTHEAST
C.J. BROWN RESERVOIR,-83.747149,39.950608,1964,2015,Walleye,Fingerlings,145720,CLARK,SOUTHWEST
TAPPAN LAKE,-81.225939,40.359266,2274,2015,Saugeye,Fingerlings,115784,HARRISON,NORTHEAST
LEESVILLE LAKE,-81.194548,40.468665,1011,2015,Saugeye,Fingerlings,50832,CARROLL,NORTHEAST
CHARLES MILL RESERVOIR,-82.365997,40.740854,1347,2015,Saugeye,Fingerlings,96016,ASHLAND,NORTHEAST
ROCKY FORK LAKE,-83.439915,39.185034,1953,2015,Saugeye,Fingerlings,138376,HIGHLAND,SOUTHWEST
PAINT CREEK LAKE,-83.35408,39.250837,1177,2015,Saugeye,Fingerlings,60716,ROSS,SOUTHEAST
COWAN LAKE,-83.92493,39.388295,694,2015,Saugeye,Fingerlings,50832,CLINTON,SOUTHWEST
ACTON LAKE,-84.73446,39.557816,592,2015,Saugeye,Fingerlings,43772,BUTLER,SOUTHWEST
MOSQUITO LAKE,-80.758136,41.300057,7204,2015,Walleye,Fingerlings,308916,TRUMBULL,NORTHEAST
LAKE MILTON,-80.977591,41.127257,1694,2015,Walleye,Fingerlings,69078,MAHONING,NORTHEAST
VAN WERT RESERVOIR #2,,,100,2015,Saugeye,Fingerlings,8472,VAN WERT,NORTHWEST
LIMA LAKE,-84.050626,40.757473,87,2015,Saugeye,Fingerlings,8472,ALLEN,NORTHWEST
METZGER RESERVOIR,-84.055351,40.741409,157,2015,Saugeye,Fingerlings,11296,ALLEN,NORTHWEST
SIPPO LAKE,-81.451672,40.803417,99,2015,Hybrid-Striped Bass,Fingerlings,11881,STARK,NORTHEAST
DEER CREEK RESERVOIR,-81.116487,40.968658,334,2015,Hybrid-Striped Bass,Fingerlings,18565,STARK,NORTHEAST
DALE WALBORN RESERVOIR,-81.177601,40.973158,658,2015,Hybrid-Striped Bass,Fingerlings,37130,STARK,NORTHEAST
GUILFORD LAKE,-80.872028,40.795059,361,2015,Hybrid-Striped Bass,Fingerlings,22278,COLUMBIANA,NORTHEAST
DILLON LAKE,-82.082083,39.990866,1279,2015,Hybrid-Striped Bass,Fingerlings,70547,MUSKINGUM,SOUTHEAST
MUSKINGUM RIVER (MUSKINGUM R),,,,2015,Hybrid-Striped Bass,Fingerlings,31720,,
O SHAUGHNESSY RESERVOIR,-83.125744,40.153344,896,2015,Hybrid-Striped Bass,Fingerlings,44896,DELAWARE,CENTRAL
KISER LAKE,-83.981882,40.197181,394,2015,Hybrid-Striped Bass,Fingerlings,20095,CHAMPAIGN,SOUTHWEST
CHARLES MILL RESERVOIR,-82.365997,40.740854,1347,2015,Hybrid-Striped Bass,Fingerlings,67847,ASHLAND,NORTHEAST
GRIGGS RESERVOIR,-83.093798,40.015646,387,2015,Hybrid-Striped Bass,Fingerlings,19156,FRANKLIN,CENTRAL
OHIO RIVER PIKE ISLAND POOL,,,,2015,Hybrid-Striped Bass,Fingerlings,27537,,
JACKSON CITY RESERVOIR,-82.684611,39.056465,162,2015,Saugeye,Fingerlings,14082,JACKSON,SOUTHEAST
OHIO RIVER BELLEVILLE POOL,,,,2015,Hybrid-Striped Bass,Fingerlings,46178,,
OHIO RIVER RACINE POOL,,,,2015,Hybrid-Striped Bass,Fingerlings,28036,,
OHIO RIVER HANNIBAL POOL,,,,2015,Hybrid-Striped Bass,Fingerlings,49476,,
OHIO RIVER GREENUP POOL,,,,2015,Hybrid-Striped Bass,Fingerlings,60181,,
OHIO RIVER MELDAHL POOL,,,,2015,Hybrid-Striped Bass,Fingerlings,154825,,
QUAIL HOLLOW POND,-81.236064,41.673228,7,2015,Channel Catfish,Catchable,310,LAKE,NORTHEAST
WNF PONDS (ATHENS UNIT),,,,2015,Channel Catfish,Catchable,510,ATHENS,SOUTHEAST
LAKE SNOWDEN,-82.187924,39.250071,143,2015,Saugeye,Fingerlings,12909,ATHENS,SOUTHEAST
WOLF RUN LAKE,-81.54818,39.790673,208,2015,Saugeye,Fingerlings,15256,NOBLE,SOUTHEAST
BELMONT LAKE,-81.008987,40.033671,109,2015,Saugeye,Fingerlings,9388,BELMONT,SOUTHEAST
TAPPAN LAKE,-81.225939,40.359266,2274,2015,Saugeye,Fingerlings,25817,HARRISON,NORTHEAST
VETS MEMORIAL RESERVOIR,-83.455482,41.13332,157,2015,Saugeye,Fingerlings,12909,HANCOCK,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,2015,Yellow Perch,Fingerlings,87912,MERCER,NORTHWEST
GRIGGS RESERVOIR,-83.093798,40.015646,387,2015,Hybrid-Striped Bass,Fingerlings,19836,FRANKLIN,CENTRAL
O SHAUGHNESSY RESERVOIR,-83.125744,40.153344,896,2015,Hybrid-Striped Bass,Fingerlings,44808,DELAWARE,CENTRAL
OHIO RIVER BELLEVILLE POOL,,,,2015,Hybrid-Striped Bass,Fingerlings,46746,,
OHIO RIVER MELDAHL POOL,,,,2015,Hybrid-Striped Bass,Fingerlings,96968,,
INDIAN CREEK WA PONDS,,,,2015,Channel Catfish,Catchable,651,BROWN,SOUTHWEST
DELAWARE STATE PARK POND,,,1,2015,Channel Catfish,Catchable,616,DELAWARE,CENTRAL
NORWALK RESERVOIR #3,-82.590454,41.234447,92,2015,Walleye,Fingerlings,10362,HURON,NORTHWEST
BEAVER CREEK RESERVOIR,-83.02003,41.241359,110,2015,Walleye,Fingerlings,24178,SENECA,NORTHWEST
WILLARD RESERVOIR,-82.665177,41.057248,199,2015,Walleye,Fingerlings,41448,HURON,NORTHWEST
SHELBY RESERVOIR #3,-82.652779,40.909478,51,2015,Walleye,Fingerlings,6908,RICHLAND,NORTHEAST
NEW LONDON RESERVOIR,-82.419436,41.066138,212,2015,Walleye,Fingerlings,44902,HURON,NORTHWEST
FINDLAY RESERVOIR #1,-83.565485,41.008315,186,2015,Walleye,Fingerlings,41448,HANCOCK,NORTHWEST
FINDLAY RESERVOIR #2,-83.571596,41.010014,644,2015,Walleye,Fingerlings,89804,HANCOCK,NORTHWEST
FERGUSON RESERVOIR,-84.044266,40.732342,308,2015,Walleye,Fingerlings,31086,ALLEN,NORTHWEST
NIMISILA RESERVOIR,-81.515396,40.924456,743,2015,Walleye,Fingerlings,75988,SUMMIT,NORTHEAST
WEST BRANCH RESERVOIR,-81.079412,41.155371,2621,2015,Walleye,Fingerlings,48356,PORTAGE,NORTHEAST
LADUE RESERVOIR,-81.18649,41.406954,1478,2015,Walleye,Fingerlings,134706,GEAUGA,NORTHEAST
C.J. BROWN RESERVOIR,-83.747149,39.950608,1964,2015,Walleye,Fingerlings,50083,CLARK,SOUTHWEST
SYCAMORE STATE PARK POND,,,,2015,Channel Catfish,Catchable,513,MONTGOMERY,SOUTHWEST
MALABAR FARM SP POND,,,2,2015,Channel Catfish,Catchable,370,RICHLAND,NORTHEAST
FINDLEY LAKE,-82.208213,41.137552,85,2015,Channel Catfish,Catchable,513,LORAIN,NORTHEAST
MALABAR FARM SP POND,,,2,2015,Channel Catfish,Catchable,140,RICHLAND,NORTHEAST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,2015,Yellow Perch,Fingerlings,237424,MERCER,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,2015,Yellow Perch,Fingerlings,341375,MERCER,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,2015,Yellow Perch,Fingerlings,143775,MERCER,NORTHWEST
SPENCER LAKE,-82.080427,41.106953,87,2015,Channel Catfish,Catchable,297,MEDINA,NORTHEAST
ROWLAND NATURE PRESERVE LAKE,-82.144208,41.387973,12,2015,Channel Catfish,Catchable,300,LORAIN,NORTHEAST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,2015,Yellow Perch,Fingerlings,248736,MERCER,NORTHWEST
